_id;id_transaksi;tanggal;pelanggan.nama;pelanggan.email;pelanggan.tipe;produk.nama_produk;produk.kategori;produk.harga_satuan;produk.jumlah;pembayaran.metode;pembayaran.total_harga;pembayaran.diskon;pembayaran.total_bayar;lokasi.kota;lokasi.provinsi
6a118f6afad9326442664036;TRX-ZNZSABYA;23/01/2026;Dewi Lestari;user1882@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;4;COD;140000;0;140000;Makassar;Sulawesi Selatan
6a118f6afad9326442664037;TRX-T3H4Z7OZ;03/03/2026;Rian Hidayat;user1883@example.com;Member;Smartphone Samsung S24;Elektronik;13000000;4;Transfer Bank;52000000;0;52000000;Bandung;Jawa Barat
6a118f6afad9326442664038;TRX-V9FNJZYL;20/01/2026;Dewi Lestari;user1884@example.com;Member;Smartphone Samsung S24;Elektronik;13000000;4;Kartu Kredit;52000000;0;52000000;Jakarta;DKI Jakarta
6a118f6afad9326442664039;TRX-M5H4F40L;26/10/2025;Novianti;user1885@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;4;COD;80000000;0;80000000;Semarang;Jawa Tengah
6a118f6afad932644266403a;TRX-6K0V598D;02/07/2025;Siti Aminah;user1886@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;1;Kartu Kredit;250000;0;250000;Semarang;Jawa Tengah
6a118f6afad932644266403b;TRX-G8B8CPMZ;24/04/2026;Andi Wijaya;user1887@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;2;E-Wallet (OVO/Dana);70000;0;70000;Bandung;Jawa Barat
6a118f6afad932644266403c;TRX-CQPAD05K;04/02/2025;Budi Santoso;user1888@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;2;Kartu Kredit;900000;0;900000;Makassar;Sulawesi Selatan
6a118f6afad932644266403d;TRX-D4V0JWRE;10/12/2025;Dewi Lestari;user1889@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;4;E-Wallet (OVO/Dana);140000;0;140000;Makassar;Sulawesi Selatan
6a118f6afad932644266403e;TRX-Q0JOTA78;21/05/2025;Dewi Lestari;user1890@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;2;COD;900000;0;900000;Semarang;Jawa Tengah
6a118f6afad932644266403f;TRX-W5XB66ZO;26/12/2025;Budi Santoso;user1891@example.com;Member;Kursi Gaming Premium;Furniture;2500000;2;Transfer Bank;5000000;0;5000000;Jakarta;DKI Jakarta
6a118f6afad9326442664040;TRX-FKI1STK7;16/03/2026;Novianti;user1892@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;2;E-Wallet (OVO/Dana);40000000;0;40000000;Semarang;Jawa Tengah
6a118f6afad9326442664041;TRX-UOXPVR30;19/04/2026;Dewi Lestari;user1893@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;1;E-Wallet (OVO/Dana);1200000;0;1200000;Semarang;Jawa Tengah
6a118f6afad9326442664042;TRX-WJW5UA2R;17/01/2026;Siti Aminah;user1894@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;2;Kartu Kredit;40000000;0;40000000;Semarang;Jawa Tengah
6a118f6afad9326442664043;TRX-3XN1QZ88;12/11/2025;Eko Prasetyo;user1895@example.com;Non-Member;Kopi Susu Gula Aren 1L;Kuliner;65000;2;COD;130000;0;130000;Medan;Sumatera Utara
6a118f6afad9326442664044;TRX-T0WF927L;24/05/2025;Siti Aminah;user1896@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;1;COD;20000000;0;20000000;Bandung;Jawa Barat
6a118f6afad9326442664045;TRX-D2V59H0B;23/05/2025;Siti Aminah;user1897@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;4;COD;260000;0;260000;Surabaya;Jawa Timur
6a118f6afad9326442664046;TRX-G291YTK4;21/01/2026;Dewi Lestari;user1898@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;1;Transfer Bank;450000;0;450000;Sukabumi;Jawa Barat
6a118f6afad9326442664047;TRX-1O2QUECZ;09/06/2025;Dewi Lestari;user1899@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;2;Transfer Bank;70000;0;70000;Makassar;Sulawesi Selatan
6a118f6afad9326442664048;TRX-DO3JW2M1;15/01/2025;Rian Hidayat;user1900@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;4;Transfer Bank;1800000;0;1800000;Sukabumi;Jawa Barat
6a118f6afad9326442664049;TRX-VU7BOIP7;08/08/2025;Eko Prasetyo;user1901@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;1;COD;450000;0;450000;Bandung;Jawa Barat
6a118f6afad932644266404a;TRX-9WBAG5PG;21/07/2025;Novianti;user1902@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;4;Kartu Kredit;140000;0;140000;Semarang;Jawa Tengah
6a118f6afad932644266404b;TRX-TWWYUB9B;01/04/2026;Andi Wijaya;user1903@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;1;Transfer Bank;65000;0;65000;Semarang;Jawa Tengah
6a118f6afad932644266404c;TRX-HWA0E95G;09/01/2026;Novianti;user1904@example.com;Member;Smartphone Samsung S24;Elektronik;13000000;2;Kartu Kredit;26000000;0;26000000;Semarang;Jawa Tengah
6a118f6afad932644266404d;TRX-SIZU7RA4;30/11/2025;Rian Hidayat;user1905@example.com;Non-Member;Smartphone Samsung S24;Elektronik;13000000;2;Transfer Bank;26000000;0;26000000;Sukabumi;Jawa Barat
6a118f6afad932644266404e;TRX-4O2L9BGW;21/01/2025;Dewi Lestari;user1906@example.com;Member;Smartphone Samsung S24;Elektronik;13000000;4;E-Wallet (OVO/Dana);52000000;0;52000000;Jakarta;DKI Jakarta
6a118f6afad932644266404f;TRX-4RRLI34M;31/12/2024;Eko Prasetyo;user1907@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;3;COD;60000000;0;60000000;Surabaya;Jawa Timur
6a118f6afad9326442664050;TRX-A4GRSXVM;19/09/2025;Dewi Lestari;user1908@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;1;E-Wallet (OVO/Dana);450000;0;450000;Medan;Sumatera Utara
6a118f6afad9326442664051;TRX-LPOFF6RJ;07/10/2025;Jono Adriansyah;user1909@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;3;Kartu Kredit;3600000;0;3600000;Medan;Sumatera Utara
6a118f6afad9326442664052;TRX-Q0MVP2CX;20/12/2025;Novianti;user1910@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;2;Kartu Kredit;70000;0;70000;Bandung;Jawa Barat
6a118f6afad9326442664053;TRX-5PN0C9U8;17/02/2026;Mega Pertiwi;user1911@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;1;Transfer Bank;250000;0;250000;Jakarta;DKI Jakarta
6a118f6afad9326442664054;TRX-U47TWRG4;02/08/2025;Rian Hidayat;user1912@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;4;COD;1800000;0;1800000;Sukabumi;Jawa Barat
6a118f6afad9326442664055;TRX-B3F9O7FS;11/02/2026;Novianti;user1913@example.com;Member;Meja Kerja Minimalis;Furniture;1200000;3;Kartu Kredit;3600000;0;3600000;Medan;Sumatera Utara
6a118f6afad9326442664056;TRX-V5PI2VO4;12/07/2025;Siti Aminah;user1914@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;3;Transfer Bank;3600000;0;3600000;Medan;Sumatera Utara
6a118f6afad9326442664057;TRX-1ZTHSS2T;03/03/2025;Mega Pertiwi;user1915@example.com;Member;Meja Kerja Minimalis;Furniture;1200000;3;Kartu Kredit;3600000;0;3600000;Semarang;Jawa Tengah
6a118f6afad9326442664058;TRX-ES5VSN01;17/05/2025;Budi Santoso;user1916@example.com;Non-Member;Smartphone Samsung S24;Elektronik;13000000;3;E-Wallet (OVO/Dana);39000000;0;39000000;Medan;Sumatera Utara
6a118f6afad9326442664059;TRX-G4RZO32F;31/10/2025;Eko Prasetyo;user1917@example.com;Non-Member;Kursi Gaming Premium;Furniture;2500000;3;E-Wallet (OVO/Dana);7500000;0;7500000;Semarang;Jawa Tengah
6a118f6afad932644266405a;TRX-60KD3IL3;01/08/2025;Siti Aminah;user1918@example.com;Member;Kemeja Flanel Oversize;Fashion;250000;3;E-Wallet (OVO/Dana);750000;0;750000;Medan;Sumatera Utara
6a118f6afad932644266405b;TRX-Z6C916VJ;23/11/2025;Budi Santoso;user1919@example.com;Member;Smartphone Samsung S24;Elektronik;13000000;4;E-Wallet (OVO/Dana);52000000;0;52000000;Surabaya;Jawa Timur
6a118f6afad932644266405c;TRX-M3YGPKUB;01/08/2025;Siti Aminah;user1920@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;3;Kartu Kredit;750000;0;750000;Sukabumi;Jawa Barat
6a118f6afad932644266405d;TRX-WMSOEXOO;02/01/2025;Novianti;user1921@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;3;E-Wallet (OVO/Dana);195000;0;195000;Jakarta;DKI Jakarta
6a118f6afad932644266405e;TRX-R6PC1ZUA;27/06/2025;Siti Aminah;user1922@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;2;E-Wallet (OVO/Dana);40000000;0;40000000;Medan;Sumatera Utara
6a118f6afad932644266405f;TRX-205847BB;21/07/2025;Novianti;user1923@example.com;Member;Kemeja Flanel Oversize;Fashion;250000;3;E-Wallet (OVO/Dana);750000;0;750000;Bandung;Jawa Barat
6a118f6afad9326442664060;TRX-8WEMO9YO;08/11/2025;Fahmi Idris;user1924@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;4;E-Wallet (OVO/Dana);260000;0;260000;Bandung;Jawa Barat
6a118f6afad9326442664061;TRX-2X3PSXU7;27/03/2025;Fahmi Idris;user1925@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;3;Transfer Bank;3600000;0;3600000;Makassar;Sulawesi Selatan
6a118f6afad9326442664062;TRX-Y0Z3L6WJ;18/02/2026;Fahmi Idris;user1926@example.com;Member;Smartphone Samsung S24;Elektronik;13000000;1;Kartu Kredit;13000000;0;13000000;Medan;Sumatera Utara
6a118f6afad9326442664063;TRX-DOJHSLZO;03/05/2025;Eko Prasetyo;user1927@example.com;Non-Member;Kursi Gaming Premium;Furniture;2500000;4;Transfer Bank;10000000;0;10000000;Semarang;Jawa Tengah
6a118f6afad9326442664064;TRX-V0XOPZ8E;02/08/2025;Fahmi Idris;user1928@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;2;Kartu Kredit;40000000;0;40000000;Bandung;Jawa Barat
6a118f6afad9326442664065;TRX-JIDB92I7;11/01/2026;Mega Pertiwi;user1929@example.com;Non-Member;Kopi Susu Gula Aren 1L;Kuliner;65000;2;E-Wallet (OVO/Dana);130000;0;130000;Medan;Sumatera Utara
6a118f6afad9326442664066;TRX-RBQW9W0L;05/03/2026;Novianti;user1930@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;3;Transfer Bank;105000;0;105000;Makassar;Sulawesi Selatan
6a118f6afad9326442664067;TRX-BLZO8V9R;18/09/2025;Mega Pertiwi;user1931@example.com;Member;Kemeja Flanel Oversize;Fashion;250000;2;Transfer Bank;500000;0;500000;Makassar;Sulawesi Selatan
6a118f6afad9326442664068;TRX-K0WVBMBE;12/02/2026;Andi Wijaya;user1932@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;4;E-Wallet (OVO/Dana);80000000;0;80000000;Surabaya;Jawa Timur
6a118f6afad9326442664069;TRX-CKP0RLFL;27/08/2025;Dewi Lestari;user1933@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;2;E-Wallet (OVO/Dana);70000;0;70000;Bandung;Jawa Barat
6a118f6afad932644266406a;TRX-DU5PIVIH;15/02/2025;Jono Adriansyah;user1934@example.com;Member;Smartphone Samsung S24;Elektronik;13000000;2;Kartu Kredit;26000000;0;26000000;Jakarta;DKI Jakarta
6a118f6afad932644266406b;TRX-6F7QEL41;07/02/2026;Jono Adriansyah;user1935@example.com;Member;Smartphone Samsung S24;Elektronik;13000000;1;E-Wallet (OVO/Dana);13000000;0;13000000;Medan;Sumatera Utara
6a118f6afad932644266406c;TRX-UTOWTA94;21/08/2025;Mega Pertiwi;user1936@example.com;Non-Member;Smartphone Samsung S24;Elektronik;13000000;2;COD;26000000;0;26000000;Sukabumi;Jawa Barat
6a118f6afad932644266406d;TRX-PGXHCR40;19/04/2025;Andi Wijaya;user1937@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;4;Kartu Kredit;80000000;0;80000000;Sukabumi;Jawa Barat
6a118f6afad932644266406e;TRX-F3PP5E4X;24/06/2025;Siti Aminah;user1938@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;2;Kartu Kredit;900000;0;900000;Makassar;Sulawesi Selatan
6a118f6afad932644266406f;TRX-O6FLTQY3;22/01/2025;Fahmi Idris;user1939@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;2;COD;500000;0;500000;Jakarta;DKI Jakarta
6a118f6afad9326442664070;TRX-Y4YTSX43;22/05/2026;Novianti;user1940@example.com;Member;Smartphone Samsung S24;Elektronik;13000000;1;COD;13000000;0;13000000;Sukabumi;Jawa Barat
6a118f6afad9326442664071;TRX-429F4Z5E;21/03/2026;Budi Santoso;user1941@example.com;Member;Meja Kerja Minimalis;Furniture;1200000;2;Transfer Bank;2400000;0;2400000;Makassar;Sulawesi Selatan
6a118f6afad9326442664072;TRX-Q54XHS0C;23/06/2025;Novianti;user1942@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;1;COD;20000000;0;20000000;Semarang;Jawa Tengah
6a118f6afad9326442664073;TRX-09XNMET9;16/01/2025;Mega Pertiwi;user1943@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;1;COD;20000000;0;20000000;Bandung;Jawa Barat
6a118f6afad9326442664074;TRX-Q20BFCBF;24/05/2026;Fahmi Idris;user1944@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;4;E-Wallet (OVO/Dana);80000000;0;80000000;Surabaya;Jawa Timur
6a118f6afad9326442664075;TRX-72EYCWKW;12/01/2025;Eko Prasetyo;user1945@example.com;Member;Kemeja Flanel Oversize;Fashion;250000;4;Transfer Bank;1000000;0;1000000;Medan;Sumatera Utara
6a118f6afad9326442664076;TRX-S1ZO3282;11/03/2026;Jono Adriansyah;user1946@example.com;Member;Kursi Gaming Premium;Furniture;2500000;3;Transfer Bank;7500000;0;7500000;Bandung;Jawa Barat
6a118f6afad9326442664077;TRX-EYL14AZI;20/03/2026;Novianti;user1947@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;2;E-Wallet (OVO/Dana);130000;0;130000;Jakarta;DKI Jakarta
6a118f6afad9326442664078;TRX-T0WG9WYW;09/01/2026;Andi Wijaya;user1948@example.com;Non-Member;Smartphone Samsung S24;Elektronik;13000000;3;Kartu Kredit;39000000;0;39000000;Medan;Sumatera Utara
6a118f6afad9326442664079;TRX-YOT7JCS0;26/08/2025;Dewi Lestari;user1949@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;4;E-Wallet (OVO/Dana);1800000;0;1800000;Surabaya;Jawa Timur
6a118f6afad932644266407a;TRX-I989K39Y;26/02/2026;Mega Pertiwi;user1950@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;2;COD;130000;0;130000;Makassar;Sulawesi Selatan
6a118f6afad932644266407b;TRX-8DLM8DOX;12/03/2026;Jono Adriansyah;user1951@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;2;E-Wallet (OVO/Dana);70000;0;70000;Bandung;Jawa Barat
6a118f6afad932644266407c;TRX-WW8M4GIT;27/06/2025;Novianti;user1952@example.com;Member;Kursi Gaming Premium;Furniture;2500000;1;E-Wallet (OVO/Dana);2500000;0;2500000;Sukabumi;Jawa Barat
6a118f6afad932644266407d;TRX-9WTDI6PM;04/04/2026;Andi Wijaya;user1953@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;4;Kartu Kredit;140000;0;140000;Medan;Sumatera Utara
6a118f6afad932644266407e;TRX-KV9NOE9H;20/07/2025;Rian Hidayat;user1954@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;1;E-Wallet (OVO/Dana);65000;0;65000;Surabaya;Jawa Timur
6a118f6afad932644266407f;TRX-EGX69PGE;08/03/2025;Mega Pertiwi;user1955@example.com;Member;Smartphone Samsung S24;Elektronik;13000000;2;Transfer Bank;26000000;0;26000000;Bandung;Jawa Barat
6a118f6afad9326442664080;TRX-9CCP83TV;15/02/2025;Siti Aminah;user1956@example.com;Non-Member;Smartphone Samsung S24;Elektronik;13000000;2;COD;26000000;0;26000000;Surabaya;Jawa Timur
6a118f6afad9326442664081;TRX-V6T47GIV;18/09/2025;Dewi Lestari;user1957@example.com;Non-Member;Kopi Susu Gula Aren 1L;Kuliner;65000;2;Transfer Bank;130000;0;130000;Medan;Sumatera Utara
6a118f6afad9326442664082;TRX-3SYU1JBK;25/11/2025;Fahmi Idris;user1958@example.com;Member;Meja Kerja Minimalis;Furniture;1200000;1;Transfer Bank;1200000;0;1200000;Jakarta;DKI Jakarta
6a118f6afad9326442664083;TRX-Y4SFJUQU;24/12/2025;Siti Aminah;user1959@example.com;Non-Member;Kursi Gaming Premium;Furniture;2500000;3;Transfer Bank;7500000;0;7500000;Semarang;Jawa Tengah
6a118f6afad9326442664084;TRX-ZZQUZP2F;16/09/2025;Mega Pertiwi;user1960@example.com;Non-Member;Smartphone Samsung S24;Elektronik;13000000;2;COD;26000000;0;26000000;Makassar;Sulawesi Selatan
6a118f6afad9326442664085;TRX-IHCPK6QK;14/12/2025;Andi Wijaya;user1961@example.com;Member;Kemeja Flanel Oversize;Fashion;250000;2;Transfer Bank;500000;0;500000;Medan;Sumatera Utara
6a118f6afad9326442664086;TRX-X2S39DP5;23/05/2025;Rian Hidayat;user1962@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;4;COD;80000000;0;80000000;Jakarta;DKI Jakarta
6a118f6afad9326442664087;TRX-OL31OI3Z;12/06/2025;Budi Santoso;user1963@example.com;Member;Kursi Gaming Premium;Furniture;2500000;4;Transfer Bank;10000000;0;10000000;Bandung;Jawa Barat
6a118f6afad9326442664088;TRX-WXG5UKB0;20/05/2025;Andi Wijaya;user1964@example.com;Member;Kemeja Flanel Oversize;Fashion;250000;3;Kartu Kredit;750000;0;750000;Semarang;Jawa Tengah
6a118f6afad9326442664089;TRX-4HYA3QY6;21/01/2025;Jono Adriansyah;user1965@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;2;Transfer Bank;900000;0;900000;Sukabumi;Jawa Barat
6a118f6afad932644266408a;TRX-HOW38H0S;04/01/2025;Eko Prasetyo;user1966@example.com;Non-Member;Laptop ASUS ROG;Elektronik;20000000;4;E-Wallet (OVO/Dana);80000000;0;80000000;Sukabumi;Jawa Barat
6a118f6afad932644266408b;TRX-D9D28P02;06/02/2026;Budi Santoso;user1967@example.com;Member;Meja Kerja Minimalis;Furniture;1200000;1;Kartu Kredit;1200000;0;1200000;Jakarta;DKI Jakarta
6a118f6afad932644266408c;TRX-K1MRWCK3;20/05/2025;Novianti;user1968@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;3;Kartu Kredit;60000000;0;60000000;Bandung;Jawa Barat
6a118f6afad932644266408d;TRX-96VVE3LP;31/10/2025;Siti Aminah;user1969@example.com;Member;Smartphone Samsung S24;Elektronik;13000000;4;E-Wallet (OVO/Dana);52000000;0;52000000;Makassar;Sulawesi Selatan
6a118f6afad932644266408e;TRX-998SJW5O;21/09/2025;Fahmi Idris;user1970@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;1;Kartu Kredit;35000;0;35000;Makassar;Sulawesi Selatan
6a118f6afad932644266408f;TRX-N6WKBV1B;05/03/2025;Dewi Lestari;user1971@example.com;Non-Member;Kopi Susu Gula Aren 1L;Kuliner;65000;3;Transfer Bank;195000;0;195000;Jakarta;DKI Jakarta
6a118f6afad9326442664090;TRX-JG7XVSE4;07/01/2025;Siti Aminah;user1972@example.com;Member;Meja Kerja Minimalis;Furniture;1200000;4;E-Wallet (OVO/Dana);4800000;0;4800000;Surabaya;Jawa Timur
6a118f6afad9326442664091;TRX-OFKXL0ZP;17/06/2025;Fahmi Idris;user1973@example.com;Non-Member;Kemeja Flanel Oversize;Fashion;250000;4;Transfer Bank;1000000;0;1000000;Makassar;Sulawesi Selatan
6a118f6afad9326442664092;TRX-TIX1NVG0;14/03/2026;Siti Aminah;user1974@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;4;COD;80000000;0;80000000;Jakarta;DKI Jakarta
6a118f6afad9326442664093;TRX-3F3EAOB0;18/05/2025;Budi Santoso;user1975@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;4;Transfer Bank;80000000;0;80000000;Surabaya;Jawa Timur
6a118f6afad9326442664094;TRX-ASIOM225;13/04/2026;Siti Aminah;user1976@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;3;Kartu Kredit;105000;0;105000;Jakarta;DKI Jakarta
6a118f6afad9326442664095;TRX-3BHGEO3I;02/10/2025;Fahmi Idris;user1977@example.com;Non-Member;Paket Ayam Bakar Madu;Kuliner;35000;3;Transfer Bank;105000;0;105000;Surabaya;Jawa Timur
6a118f6afad9326442664096;TRX-1HEIA482;23/10/2025;Eko Prasetyo;user1978@example.com;Member;Kursi Gaming Premium;Furniture;2500000;3;COD;7500000;0;7500000;Semarang;Jawa Tengah
6a118f6afad9326442664097;TRX-D8Z0P7MO;19/07/2025;Rian Hidayat;user1979@example.com;Non-Member;Meja Kerja Minimalis;Furniture;1200000;2;Kartu Kredit;2400000;0;2400000;Surabaya;Jawa Timur
6a118f6afad9326442664098;TRX-D0E870IF;19/04/2025;Siti Aminah;user1980@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;2;COD;70000;0;70000;Medan;Sumatera Utara
6a118f6afad9326442664099;TRX-ICQI350B;19/06/2025;Fahmi Idris;user1981@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;2;COD;40000000;0;40000000;Bandung;Jawa Barat
6a118f6afad932644266409a;TRX-I2D974B9;06/01/2026;Budi Santoso;user1982@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;1;Transfer Bank;450000;0;450000;Jakarta;DKI Jakarta
6a118f6afad932644266409b;TRX-09TZD0GX;08/08/2025;Rian Hidayat;user1983@example.com;Non-Member;Kursi Gaming Premium;Furniture;2500000;3;Kartu Kredit;7500000;0;7500000;Jakarta;DKI Jakarta
6a118f6afad932644266409c;TRX-YGDP27QY;13/02/2026;Mega Pertiwi;user1984@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;4;E-Wallet (OVO/Dana);1800000;0;1800000;Makassar;Sulawesi Selatan
6a118f6afad932644266409d;TRX-EI5FGOVS;01/06/2025;Fahmi Idris;user1985@example.com;Member;Meja Kerja Minimalis;Furniture;1200000;4;E-Wallet (OVO/Dana);4800000;0;4800000;Makassar;Sulawesi Selatan
6a118f6afad932644266409e;TRX-40120NSB;09/02/2025;Andi Wijaya;user1986@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;2;Transfer Bank;900000;0;900000;Sukabumi;Jawa Barat
6a118f6afad932644266409f;TRX-MT7EA2BK;25/05/2026;Eko Prasetyo;user1987@example.com;Non-Member;Smartphone Samsung S24;Elektronik;13000000;1;E-Wallet (OVO/Dana);13000000;0;13000000;Sukabumi;Jawa Barat
6a118f6afad93264426640a0;TRX-R7ZPZQ59;03/04/2025;Jono Adriansyah;user1988@example.com;Member;Kursi Gaming Premium;Furniture;2500000;3;Transfer Bank;7500000;0;7500000;Medan;Sumatera Utara
6a118f6afad93264426640a1;TRX-2AUYVYIQ;11/08/2025;Mega Pertiwi;user1989@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;2;Transfer Bank;900000;0;900000;Bandung;Jawa Barat
6a118f6afad93264426640a2;TRX-R65O70GJ;11/04/2025;Andi Wijaya;user1990@example.com;Member;Kursi Gaming Premium;Furniture;2500000;4;E-Wallet (OVO/Dana);10000000;0;10000000;Makassar;Sulawesi Selatan
6a118f6afad93264426640a3;TRX-6Z8K8WTI;13/02/2026;Rian Hidayat;user1991@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;1;Transfer Bank;35000;0;35000;Jakarta;DKI Jakarta
6a118f6afad93264426640a4;TRX-SE19JJ6I;06/05/2026;Fahmi Idris;user1992@example.com;Member;Sepatu Sneaker Lokal;Fashion;450000;4;Kartu Kredit;1800000;0;1800000;Surabaya;Jawa Timur
6a118f6afad93264426640a5;TRX-ULAIQNOY;03/02/2026;Rian Hidayat;user1993@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;3;COD;195000;0;195000;Sukabumi;Jawa Barat
6a118f6afad93264426640a6;TRX-E3IAOWM3;05/01/2026;Siti Aminah;user1994@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;3;Transfer Bank;195000;0;195000;Medan;Sumatera Utara
6a118f6afad93264426640a7;TRX-P6VN6MJC;08/01/2026;Budi Santoso;user1995@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;2;Transfer Bank;900000;0;900000;Surabaya;Jawa Timur
6a118f6afad93264426640a8;TRX-TPVY2F0O;13/04/2025;Andi Wijaya;user1996@example.com;Member;Meja Kerja Minimalis;Furniture;1200000;3;COD;3600000;0;3600000;Makassar;Sulawesi Selatan
6a118f6afad93264426640a9;TRX-IOGS0TDA;06/05/2026;Novianti;user1997@example.com;Member;Kopi Susu Gula Aren 1L;Kuliner;65000;2;Transfer Bank;130000;0;130000;Jakarta;DKI Jakarta
6a118f6afad93264426640aa;TRX-KIBFLD3Z;13/02/2026;Budi Santoso;user1998@example.com;Non-Member;Sepatu Sneaker Lokal;Fashion;450000;3;COD;1350000;0;1350000;Semarang;Jawa Tengah
6a118f6afad93264426640ab;TRX-MCDFBECJ;21/05/2026;Jono Adriansyah;user1999@example.com;Member;Paket Ayam Bakar Madu;Kuliner;35000;2;E-Wallet (OVO/Dana);70000;0;70000;Medan;Sumatera Utara
6a118f6afad93264426640ac;TRX-VZMP67BD;17/06/2025;Novianti;user2000@example.com;Member;Kursi Gaming Premium;Furniture;2500000;1;Transfer Bank;2500000;0;2500000;Semarang;Jawa Tengah
6a118f6afad93264426640ad;TRX-LJACNDDV;15/11/2025;Dewi Lestari;user2001@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;1;E-Wallet (OVO/Dana);20000000;0;20000000;Makassar;Sulawesi Selatan
6a118f6afad93264426640ae;TRX-MH6Q9X3Q;15/02/2026;Eko Prasetyo;user2002@example.com;Non-Member;Kursi Gaming Premium;Furniture;2500000;4;E-Wallet (OVO/Dana);10000000;0;10000000;Medan;Sumatera Utara
6a118f6afad93264426640af;TRX-U36DRL1O;09/04/2026;Budi Santoso;user2003@example.com;Member;Laptop ASUS ROG;Elektronik;20000000;4;Transfer Bank;80000000;0;80000000;Surabaya;Jawa Timur
